Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
                0.00    0.00  485487/485487      mypt::Lambertian::scattering_pdf(mypt::Ray const&, mypt::HitRecord const&, mypt::Ray const&) const [101]
                0.00    0.00  186619/186619      mypt::Emitter::scatter(mypt::Ray const&, mypt::HitRecord&, mypt::ScatterRecord&) const [110]
                0.00    0.00  186619/186619      mypt::Emitter::emitted(mypt::Ray const&, mypt::HitRecord const&, Float, Float, mypt::type3<Float> const&) const [109]
                0.00    0.00   24560/24560       mypt::Metal::scatter(mypt::Ray const&, mypt::HitRecord&, mypt::ScatterRecord&) const [112]
                              557576             mypt::Integrator::trace(mypt::Ray&, mypt::BVHNode const&, std::vector<std::shared_ptr<mypt::Primitive>, std::allocator<std::shared_ptr<mypt::Primitive> > >&, mypt::type3<Float> const&, int) const [2]
-----------------------------------------------
                             353814626             mypt::BVHNode::intersect(mypt::Ray const&, Float, Float, mypt::HitRecord&) const [3]
                2.92   47.41  817091/817091      mypt::Integrator::trace(mypt::Ray&, mypt::BVHNode const&, std::vector<std::shared_ptr<mypt::Primitive>, std::allocator<std::shared_ptr<mypt::Primitive> > >&, mypt::type3<Float> const&, int) const [2]
[3]     98.2    2.92   47.41  817091+353814626 mypt::BVHNode::intersect(mypt::Ray const&, Float, Float, mypt::HitRecord&) const [3]
               39.45    0.00 354631717/354631717     mypt::AABB::intersect(mypt::Ray const&, Float, Float) const [4]
                3.52    4.44 126797318/126797318     mypt::ShapePrimitive::intersect(mypt::Ray const&, Float, Float, mypt::HitRecord&) const [5]
                             353814626             mypt::BVHNode::intersect(mypt::Ray const&, Float, Float, mypt::HitRecord&) const [3]
-----------------------------------------------
               39.45    0.00 354631717/354631717     mypt::BVHNode::intersect(mypt::Ray const&, Float, Float, mypt::HitRecord&) const [3]
[4]     76.9   39.45    0.00 354631717         mypt::AABB::intersect(mypt::Ray const&, Float, Float) const [4]
-----------------------------------------------
                3.52    4.44 126797318/126797318     mypt::BVHNode::intersect(mypt::Ray const&, Float, Float, mypt::HitRecord&) const [3]
[5]     15.5    3.52    4.44 126797318         mypt::ShapePrimitive::intersect(mypt::Ray const&, Float, Float, mypt::HitRecord&) const [5]
                4.31    0.00 123779572/123779572     mypt::Triangle::intersect(mypt::Ray const&, Float, Float, mypt::HitRecord&) const [6]
                0.13    0.00 2604192/3089679     mypt::Plane::intersect(mypt::Ray const&, Float, Float, mypt::HitRecord&) const [11]
                0.00    0.00  413554/413554      mypt::Sphere::intersect(mypt::Ray const&, Float, Float, mypt::HitRecord&) const [106]
-----------------------------------------------
                4.31    0.00 123779572/123779572     mypt::ShapePrimitive::intersect(mypt::Ray const&, Float, Float, mypt::HitRecord&) const [5]
[6]      8.4    4.31    0.00 123779572         mypt::Triangle::intersect(mypt::Ray const&, Float, Float, mypt::HitRecord&) const [6]
-----------------------------------------------
                                6124             mypt::BVHNode::BVHNode(std::vector<std::shared_ptr<mypt::Primitive>, std::allocator<std::shared_ptr<mypt::Primitive> > >&, int, int, int, mypt::BVHNode::SplitMethod) [7]
                0.05    0.35       1/1           mypt::Scene::render() [1]
[7]      0.8    0.05    0.35       1+6124    mypt::BVHNode::BVHNode(std::vector<std::shared_ptr<mypt::Primitive>, std::allocator<std::shared_ptr<mypt::Primitive> > >&, int, int, int, mypt::BVHNode::SplitMethod) [7]
                0.06    0.11    9186/9186        void std::__introsort_loop<__gnu_cxx::__normal_iterator<std::shared_ptr<mypt::Primitive>*, std::vector<std::shared_ptr<mypt::Primitive>, std::allocator<std::shared_ptr<mypt::Primitive> > > >, long, __gnu_cxx::__ops::_Iter_comp_iter<bool (*)(std::shared_ptr<mypt::Primitive>, std::shared_ptr<mypt::Primitive>)> >(__gnu_cxx::__normal_iterator<std::shared_ptr<mypt::Primitive>*, std::vector<std::shared_ptr<mypt::Primitive>, std::allocator<std::shared_ptr<mypt::Primitive> > > >, __gnu_cxx::__normal_iterator<std::shared_ptr<mypt::Primitive>*, std::vector<std::shared_ptr<mypt::Primitive>, std::allocator<std::shared_ptr<mypt::Primitive> > > >, long, __gnu_cxx::__ops::_Iter_comp_iter<bool (*)(std::shared_ptr<mypt::Primitive>, std::shared_ptr<mypt::Primitive>)>) [10]
                0.13    0.00    6124/6124        mypt::BVHNode::bounding() const [12]
                0.02    0.02 1146024/1207386     void std::__unguarded_linear_insert<__gnu_cxx::__normal_iterator<std::shared_ptr<mypt::Primitive>*, std::vector<std::shared_ptr<mypt::Primitive>, std::allocator<std::shared_ptr<mypt::Primitive> > > >, __gnu_cxx::__ops::_Val_comp_iter<bool (*)(std::shared_ptr<mypt::Primitive>, std::shared_ptr<mypt::Primitive>)> >(__gnu_cxx::__normal_iterator<std::shared_ptr<mypt::Primitive>*, std::vector<std::shared_ptr<mypt::Primitive>, std::allocator<std::shared_ptr<mypt::Primitive> > > >, __gnu_cxx::__ops::_Val_comp_iter<bool (*)(std::shared_ptr<mypt::Primitive>, std::shared_ptr<mypt::Primitive>)>) [18]
                0.00    0.00 2429022/28028034     mypt::ShapePrimitive::bounding() const [23]
                0.00    0.00    9186/9186        void std::__insertion_sort<__gnu_cxx::__normal_iterator<std::shared_ptr<mypt::Primitive>*, std::vector<std::shared_ptr<mypt::Primitive>, std::allocator<std::shared_ptr<mypt::Primitive> > > >, __gnu_cxx::__ops::_Iter_comp_iter<bool (*)(std::shared_ptr<mypt::Primitive>, std::shared_ptr<mypt::Primitive>)> >(__gnu_cxx::__normal_iterator<std::shared_ptr<mypt::Primitive>*, std::vector<std::shared_ptr<mypt::Primitive>, std::allocator<std::shared_ptr<mypt::Primitive> > > >, __gnu_cxx::__normal_iterator<std::shared_ptr<mypt::Primitive>*, std::vector<std::shared_ptr<mypt::Primitive>, std::allocator<std::shared_ptr<mypt::Primitive> > > >, __gnu_cxx::__ops::_Iter_comp_iter<bool (*)(std::shared_ptr<mypt::Primitive>, std::shared_ptr<mypt::Primitive>)>) [37]
                0.00    0.00    1913/4811370     mypt::box_x_compare(std::shared_ptr<mypt::Primitive>, std::shared_ptr<mypt::Primitive>) [15]
                0.00    0.00 2429021/2429021     mypt::surrounding(mypt::AABB, mypt::AABB) [99]
                                6124             mypt::BVHNode::BVHNode(std::vector<std::shared_ptr<mypt::Primitive>, std::allocator<std::shared_ptr<mypt::Primitive> > >&, int, int, int, mypt::BVHNode::SplitMethod) [7]
-----------------------------------------------
                0.20    0.01  242286/242286      mypt::LightPDF::generate() const [9]
[8]      0.4    0.20    0.01  242286         mypt::ShapePrimitive::random(mypt::type3<Float> const&) const [8]
                0.01    0.00  242286/242286      mypt::Plane::random(mypt::type3<Float> const&) const [33]
-----------------------------------------------
                0.00    0.21  242286/242286      mypt::Integrator::trace(mypt::Ray&, mypt::BVHNode const&, std::vector<std::shared_ptr<mypt::Primitive>, std::allocator<std::shared_ptr<mypt::Primitive> > >&, mypt::type3<Float> const&, int) const [2]
[9]      0.4    0.00    0.21  242286         mypt::LightPDF::generate() const [9]
                0.20    0.01  242286/242286      mypt::ShapePrimitive::random(mypt::type3<Float> const&) const [8]
-----------------------------------------------
                              116539             void std::__introsort_loop<__gnu_cxx::__normal_iterator<std::shared_ptr<mypt::Primitive>*, std::vector<std::shared_ptr<mypt::Primitive>, std::allocator<std::shared_ptr<mypt::Primitive> > > >, long, __gnu_cxx::__ops::_Iter_comp_iter<bool (*)(std::shared_ptr<mypt::Primitive>, std::shared_ptr<mypt::Primitive>)> >(__gnu_cxx::__normal_iterator<std::shared_ptr<mypt::Primitive>*, std::vector<std::shared_ptr<mypt::Primitive>, std::allocator<std::shared_ptr<mypt::Primitive> > > >, __gnu_cxx::__normal_iterator<std::shared_ptr<mypt::Primitive>*, std::vector<std::shared_ptr<mypt::Primitive>, std::allocator<std::shared_ptr<mypt::Primitive> > > >, long, __gnu_cxx::__ops::_Iter_comp_iter<bool (*)(std::shared_ptr<mypt::Primitive>, std::shared_ptr<mypt::Primitive>)>) [10]
                0.06    0.11    9186/9186        mypt::BVHNode::BVHNode(std::vector<std::shared_ptr<mypt::Primitive>, std::allocator<std::shared_ptr<mypt::Primitive> > >&, int, int, int, mypt::BVHNode::SplitMethod) [7]
[10]     0.3    0.06    0.11    9186+116539  void std::__introsort_loop<__gnu_cxx::__normal_iterator<std::shared_ptr<mypt::Primitive>*, std::vector<std::shared_ptr<mypt::Primitive>, std::allocator<std::shared_ptr<mypt::Primitive> > > >, long, __gnu_cxx::__ops::_Iter_comp_iter<bool (*)(std::shared_ptr<mypt::Primitive>, std::shared_ptr<mypt::Primitive>)> >(__gnu_cxx::__normal_iterator<std::shared_ptr<mypt::Primitive>*, std::vector<std::shared_ptr<mypt::Primitive>, std::allocator<std::shared_ptr<mypt::Primitive> > > >, __gnu_cxx::__normal_iterator<std::shared_ptr<mypt::Primitive>*, std::vector<std::shared_ptr<mypt::Primitive>, std::allocator<std::shared_ptr<mypt::Primitive> > > >, long, __gnu_cxx::__ops::_Iter_comp_iter<bool (*)(std::shared_ptr<mypt::Primitive>, std::shared_ptr<mypt::Primitive>)>) [10]
                0.04    0.01 3469220/4241593     mypt::box_z_compare(std::shared_ptr<mypt::Primitive>, std::shared_ptr<mypt::Primitive>) [14]
                0.03    0.01 3758811/4811370     mypt::box_x_compare(std::shared_ptr<mypt::Primitive>, std::shared_ptr<mypt::Primitive>) [15]
                0.01    0.01 3321103/3746543     mypt::box_y_compare(std::shared_ptr<mypt::Primitive>, std::shared_ptr<mypt::Primitive>) [30]
                              116539             void std::__introsort_loop<__gnu_cxx::__normal_iterator<std::shared_ptr<mypt::Primitive>*, std::vector<std::shared_ptr<mypt::Primitive>, std::allocator<std::shared_ptr<mypt::Primitive> > > >, long, __gnu_cxx::__ops::_Iter_comp_iter<bool (*)(std::shared_ptr<mypt::Primitive>, std::shared_ptr<mypt::Primitive>)> >(__gnu_cxx::__normal_iterator<std::shared_ptr<mypt::Primitive>*, std::vector<std::shared_ptr<mypt::Primitive>, std::allocator<std::shared_ptr<mypt::Primitive> > > >, __gnu_cxx::__normal_iterator<std::shared_ptr<mypt::Primitive>*, std::vector<std::shared_ptr<mypt::Primitive>, std::allocator<std::shared_ptr<mypt::Primitive> > > >, long, __gnu_cxx::__ops::_Iter_comp_iter<bool (*)(std::shared_ptr<mypt::Primitive>, std::shared_ptr<mypt::Primitive>)>) [10]
-----------------------------------------------
                0.02    0.00  485487/3089679     mypt::Plane::pdf_value(mypt::type3<Float> const&, mypt::type3<Float> const&) const [25]
                0.13    0.00 2604192/3089679     mypt::ShapePrimitive::intersect(mypt::Ray const&, Float, Float, mypt::HitRecord&) const [5]
[11]     0.3    0.15    0.00 3089679         mypt::Plane::intersect(mypt::Ray const&, Float, Float, mypt::HitRecord&) const [11]
-----------------------------------------------
                0.13    0.00    6124/6124        mypt::BVHNode::BVHNode(std::vector<std::shared_ptr<mypt::Primitive>, std::allocator<std::shared_ptr<mypt::Primitive> > >&, int, int, int, mypt::BVHNode::SplitMethod) [7]
[12]     0.3    0.13    0.00    6124         mypt::BVHNode::bounding() const [12]
-----------------------------------------------
                                                 <spontaneous>
[13]     0.2    0.09    0.00                 mypt::Sphere::to_string[abi:cxx11]() const [13]
-----------------------------------------------
                0.00    0.00   21808/4241593     void std::__insertion_sort<__gnu_cxx::__normal_iterator<std::shared_ptr<mypt::Primitive>*, std::vector<std::shared_ptr<mypt::Primitive>, std::allocator<std::shared_ptr<mypt::Primitive> > > >, __gnu_cxx::__ops::_Iter_comp_iter<bool (*)(std::shared_ptr<mypt::Primitive>, std::shared_ptr<mypt::Primitive>)> >(__gnu_cxx::__normal_iterator<std::shared_ptr<mypt::Primitive>*, std::vector<std::shared_ptr<mypt::Primitive>, std::allocator<std::shared_ptr<mypt::Primitive> > > >, __gnu_cxx::__normal_iterator<std::shared_ptr<mypt::Primitive>*, std::vector<std::shared_ptr<mypt::Primitive>, std::allocator<std::shared_ptr<mypt::Primitive> > > >, __gnu_cxx::__ops::_Iter_comp_iter<bool (*)(std::shared_ptr<mypt::Primitive>, std::shared_ptr<mypt::Primitive>)>) [37]
                0.01    0.00  750565/4241593     void std::__unguarded_linear_insert<__gnu_cxx::__normal_iterator<std::shared_ptr<mypt::Primitive>*, std::vector<std::shared_ptr<mypt::Primitive>, std::allocator<std::shared_ptr<mypt::Primitive> > > >, __gnu_cxx::__ops::_Val_comp_iter<bool (*)(std::shared_ptr<mypt::Primitive>, std::shared_ptr<mypt::Primitive>)> >(__gnu_cxx::__normal_iterator<std::shared_ptr<mypt::Primitive>*, std::vector<std::shared_ptr<mypt::Primitive>, std::allocator<std::shared_ptr<mypt::Primitive> > > >, __gnu_cxx::__ops::_Val_comp_iter<bool (*)(std::shared_ptr<mypt::Primitive>, std::shared_ptr<mypt::Primitive>)>) [18]
                0.04    0.01 3469220/4241593     void std::__introsort_loop<__gnu_cxx::__normal_iterator<std::shared_ptr<mypt::Primitive>*, std::vector<std::shared_ptr<mypt::Primitive>, std::allocator<std::shared_ptr<mypt::Primitive> > > >, long, __gnu_cxx::__ops::_Iter_comp_iter<bool (*)(std::shared_ptr<mypt::Primitive>, std::shared_ptr<mypt::Primitive>)> >(__gnu_cxx::__normal_iterator<std::shared_ptr<mypt::Primitive>*, std::vector<std::shared_ptr<mypt::Primitive>, std::allocator<std::shared_ptr<mypt::Primitive> > > >, __gnu_cxx::__normal_iterator<std::shared_ptr<mypt::Primitive>*, std::vector<std::shared_ptr<mypt::Primitive>, std::allocator<std::shared_ptr<mypt::Primitive> > > >, long, __gnu_cxx::__ops::_Iter_comp_iter<bool (*)(std::shared_ptr<mypt::Primitive>, std::shared_ptr<mypt::Primitive>)>) [10]
[14]     0.1    0.05    0.01 4241593         mypt::box_z_compare(std::shared_ptr<mypt::Primitive>, std::shared_ptr<mypt::Primitive>) [14]
                0.01    0.00 8483186/28028034     mypt::ShapePrimitive::bounding() const [23]
-----------------------------------------------
                0.00    0.00    1913/4811370     mypt::BVHNode::BVHNode(std::vector<std::shared_ptr<mypt::Primitive>, std::allocator<std::shared_ptr<mypt::Primitive> > >&, int, int, int, mypt::BVHNode::SplitMethod) [7]
                0.00    0.00   21808/4811370     void std::__insertion_sort<__gnu_cxx::__normal_iterator<std::shared_ptr<mypt::Primitive>*, std::vector<std::shared_ptr<mypt::Primitive>, std::allocator<std::shared_ptr<mypt::Primitive> > > >, __gnu_cxx::__ops::_Iter_comp_iter<bool (*)(std::shared_ptr<mypt::Primitive>, std::shared_ptr<mypt::Primitive>)> >(__gnu_cxx::__normal_iterator<std::shared_ptr<mypt::Primitive>*, std::vector<std::shared_ptr<mypt::Primitive>, std::allocator<std::shared_ptr<mypt::Primitive> > > >, __gnu_cxx::__normal_iterator<std::shared_ptr<mypt::Primitive>*, std::vector<std::shared_ptr<mypt::Primitive>, std::allocator<std::shared_ptr<mypt::Primitive> > > >, __gnu_cxx::__ops::_Iter_comp_iter<bool (*)(std::shared_ptr<mypt::Primitive>, std::shared_ptr<mypt::Primitive>)>) [37]
                0.01    0.00 1028838/4811370     void std::__unguarded_linear_insert<__gnu_cxx::__normal_iterator<std::shared_ptr<mypt::Primitive>*, std::vector<std::shared_ptr<mypt::Primitive>, std::allocator<std::shared_ptr<mypt::Primitive> > > >, __gnu_cxx::__ops::_Val_comp_iter<bool (*)(std::shared_ptr<mypt::Primitive>, std::shared_ptr<mypt::Primitive>)> >(__gnu_cxx::__normal_iterator<std::shared_ptr<mypt::Primitive>*, std::vector<std::shared_ptr<mypt::Primitive>, std::allocator<std::shared_ptr<mypt::Primitive> > > >, __gnu_cxx::__ops::_Val_comp_iter<bool (*)(std::shared_ptr<mypt::Primitive>, std::shared_ptr<mypt::Primitive>)>) [18]
                0.03    0.01 3758811/4811370     void std::__introsort_loop<__gnu_cxx::__normal_iterator<std::shared_ptr<mypt::Primitive>*, std::vector<std::shared_ptr<mypt::Primitive>, std::allocator<std::shared_ptr<mypt::Primitive> > > >, long, __gnu_cxx::__ops::_Iter_comp_iter<bool (*)(std::shared_ptr<mypt::Primitive>, std::shared_ptr<mypt::Primitive>)> >(__gnu_cxx::__normal_iterator<std::shared_ptr<mypt::Primitive>*, std::vector<std::shared_ptr<mypt::Primitive>, std::allocator<std::shared_ptr<mypt::Primitive> > > >, __gnu_cxx::__normal_iterator<std::shared_ptr<mypt::Primitive>*, std::vector<std::shared_ptr<mypt::Primitive>, std::allocator<std::shared_ptr<mypt::Primitive> > > >, long, __gnu_cxx::__ops::_Iter_comp_iter<bool (*)(std::shared_ptr<mypt::Primitive>, std::shared_ptr<mypt::Primitive>)>) [10]
[15]     0.1    0.04    0.01 4811370         mypt::box_x_compare(std::shared_ptr<mypt::Primitive>, std::shared_ptr<mypt::Primitive>) [15]
                0.01    0.00 9622740/28028034     mypt::ShapePrimitive::bounding() const [23]
-----------------------------------------------
                0.05    0.00  485487/485487      mypt::Integrator::trace(mypt::Ray&, mypt::BVHNode const&, std::vector<std::shared_ptr<mypt::Primitive>, std::allocator<std::shared_ptr<mypt::Primitive> > >&, mypt::type3<Float> const&, int) const [2]
[16]     0.1    0.05    0.00  485487         mypt::Lambertian::scatter(mypt::Ray const&, mypt::HitRecord&, mypt::ScatterRecord&) const [16]
-----------------------------------------------
                                                 <spontaneous>
[17]     0.1    0.00    0.05                 mypt::Scene::Scene(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) [17]
                0.00    0.03       8/8           mypt::Scene::createPrimitive(std::basic_ifstream<char, std::char_traits<char> >&) [27]
                0.00    0.02       1/1           mypt::TransformSystem::TransformSystem() [32]
                0.00    0.00       1/1           mypt::Scene::createLight(std::basic_ifstream<char, std::char_traits<char> >&) [38]
                0.00    0.00       1/1           mypt::Image<mypt::type4<unsigned char> >::build(int, int) [180]
                0.00    0.00       1/1           mypt::Scene::createCamera(std::basic_ifstream<char, std::char_traits<char> >&, Float) [181]
-----------------------------------------------
                0.00    0.00   61362/1207386     void std::__insertion_sort<__gnu_cxx::__normal_iterator<std::shared_ptr<mypt::Primitive>*, std::vector<std::shared_ptr<mypt::Primitive>, std::allocator<std::shared_ptr<mypt::Primitive> > > >, __gnu_cxx::__ops::_Iter_comp_iter<bool (*)(std::shared_ptr<mypt::Primitive>, std::shared_ptr<mypt::Primitive>)> >(__gnu_cxx::__normal_iterator<std::shared_ptr<mypt::Primitive>*, std::vector<std::shared_ptr<mypt::Primitive>, std::allocator<std::shared_ptr<mypt::Primitive> > > >, __gnu_cxx::__normal_iterator<std::shared_ptr<mypt::Primitive>*, std::vector<std::shared_ptr<mypt::Primitive>, std::allocator<std::shared_ptr<mypt::Primitive> > > >, __gnu_cxx::__ops::_Iter_comp_iter<bool (*)(std::shared_ptr<mypt::Primitive>, std::shared_ptr<mypt::Primitive>)>) [37]
                0.02    0.02 1146024/1207386     mypt::BVHNode::BVHNode(std::vector<std::shared_ptr<mypt::Primitive>, std::allocator<std::shared_ptr<mypt::Primitive> > >&, int, int, int, mypt::BVHNode::SplitMethod) [7]
[18]     0.1    0.02    0.02 1207386         void std::__unguarded_linear_insert<__gnu_cxx::__normal_iterator<std::shared_ptr<mypt::Primitive>*, std::vector<std::shared_ptr<mypt::Primitive>, std::allocator<std::shared_ptr<mypt::Primitive> > > >, __gnu_cxx::__ops::_Val_comp_iter<bool (*)(std::shared_ptr<mypt::Primitive>, std::shared_ptr<mypt::Primitive>)> >(__gnu_cxx::__normal_iterator<std::shared_ptr<mypt::Primitive>*, std::vector<std::shared_ptr<mypt::Primitive>, std::allocator<std::shared_ptr<mypt::Primitive> > > >, __gnu_cxx::__ops::_Val_comp_iter<bool (*)(std::shared_ptr<mypt::Primitive>, std::shared_ptr<mypt::Primitive>)>) [18]
                0.01    0.00 1028838/4811370     mypt::box_x_compare(std::shared_ptr<mypt::Primitive>, std::shared_ptr<mypt::Primitive>) [15]
                0.01    0.00  750565/4241593     mypt::box_z_compare(std::shared_ptr<mypt::Primitive>, std::shared_ptr<mypt::Primitive>) [14]
                0.00    0.00  403632/3746543     mypt::box_y_compare(std::shared_ptr<mypt::Primitive>, std::shared_ptr<mypt::Primitive>) [30]
-----------------------------------------------
                0.00    0.04       1/1           mypt::Image<mypt::type4<unsigned char> >::write(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) [21]
[19]     0.1    0.00    0.04       1         stbi_write_png_to_mem [19]
                0.04    0.00       1/1           stbi_zlib_compress [20]
                0.00    0.00    3072/3072        stbiw__encode_png_line(unsigned char*, int, int, int, int, int, int, signed char*) [122]
-----------------------------------------------
                0.04    0.00       1/1           stbi_write_png_to_mem [19]
[20]     0.1    0.04    0.00       1         stbi_zlib_compress [20]
                0.00    0.00  513494/513494      stbiw__zlib_flushf(unsigned char*, unsigned int*, int*) [100]
-----------------------------------------------
                0.00    0.04       1/1           mypt::Scene::render() [1]
[21]     0.1    0.00    0.04       1         mypt::Image<mypt::type4<unsigned char> >::write(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) [21]
                0.00    0.04       1/1           stbi_write_png_to_mem [19]
-----------------------------------------------
                0.02    0.00       1/2           mypt::TransformSystem::pushMatrix() [31]
                0.02    0.00       1/2           mypt::TransformSystem::TransformSystem() [32]
[22]     0.1    0.04    0.00       2         void std::vector<mypt::Transform, std::allocator<mypt::Transform> >::_M_realloc_insert<mypt::Transform>(__gnu_cxx::__normal_iterator<mypt::Transform*, std::vector<mypt::Transform, std::allocator<mypt::Transform> > >, mypt::Transform&&) [22]
-----------------------------------------------
                0.00    0.00 2429022/28028034     mypt::BVHNode::BVHNode(std::vector<std::shared_ptr<mypt::Primitive>, std::allocator<std::shared_ptr<mypt::Primitive> > >&, int, int, int, mypt::BVHNode::SplitMethod) [7]
                0.01    0.00 7493086/28028034     mypt::box_y_compare(std::shared_ptr<mypt::Primitive>, std::shared_ptr<mypt::Primitive>) [30]
                0.01    0.00 8483186/28028034     mypt::box_z_compare(std::shared_ptr<mypt::Primitive>, std::shared_ptr<mypt::Primitive>) [14]
                0.01    0.00 9622740/28028034     mypt::box_x_compare(std::shared_ptr<mypt::Primitive>, std::shared_ptr<mypt::Primitive>) [15]
[23]     0.1    0.04    0.00 28028034         mypt::ShapePrimitive::bounding() const [23]
-----------------------------------------------
                0.00    0.03  485487/485487      mypt::LightPDF::value(mypt::type3<Float> const&) const [26]
[24]     0.1    0.00    0.03  485487         mypt::ShapePrimitive::pdf_value(mypt::type3<Float> const&, mypt::type3<Float> const&) const [24]
                0.01    0.02  485487/485487      mypt::Plane::pdf_value(mypt::type3<Float> const&, mypt::type3<Float> const&) const [25]
-----------------------------------------------
                0.01    0.02  485487/485487      mypt::ShapePrimitive::pdf_value(mypt::type3<Float> const&, mypt::type3<Float> const&) const [24]
[25]     0.1    0.01    0.02  485487         mypt::Plane::pdf_value(mypt::type3<Float> const&, mypt::type3<Float> const&) const [25]
                0.02    0.00  485487/3089679     mypt::Plane::intersect(mypt::Ray const&, Float, Float, mypt::HitRecord&) const [11]
-----------------------------------------------
                0.00    0.03  485487/485487      mypt::Integrator::trace(mypt::Ray&, mypt::BVHNode const&, std::vector<std::shared_ptr<mypt::Primitive>, std::allocator<std::shared_ptr<mypt::Primitive> > >&, mypt::type3<Float> const&, int) const [2]
[26]     0.1    0.00    0.03  485487         mypt::LightPDF::value(mypt::type3<Float> const&) const [26]
                0.00    0.03  485487/485487      mypt::ShapePrimitive::pdf_value(mypt::type3<Float> const&, mypt::type3<Float> const&) const [24]
-----------------------------------------------
                0.00    0.03       8/8           mypt::Scene::Scene(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) [17]
[27]     0.0    0.00    0.03       8         mypt::Scene::createPrimitive(std::basic_ifstream<char, std::char_traits<char> >&) [27]
                0.00    0.02       8/9           mypt::TransformSystem::pushMatrix() [31]
                0.01    0.00    4975/4977        mypt::ShapePrimitive::ShapePrimitive(std::shared_ptr<mypt::Shape>, std::shared_ptr<mypt::Material>, std::shared_ptr<mypt::Transform>) [36]
                0.00    0.00    4975/4977        mypt::TransformSystem::getCurrentTransform() [115]
                0.00    0.00      14/15          void std::vector<std::shared_ptr<mypt::Primitive>, std::allocator<std::shared_ptr<mypt::Primitive> > >::_M_realloc_insert<std::shared_ptr<mypt::ShapePrimitive> >(__gnu_cxx::__normal_iterator<std::shared_ptr<mypt::Primitive>*, std::vector<std::shared_ptr<mypt::Primitive>, std::allocator<std::shared_ptr<mypt::Primitive> > > >, std::shared_ptr<mypt::ShapePrimitive>&&) [129]
                0.00    0.00       8/9           mypt::Scene::createShapes(std::__cxx11::basic_istringstream<char, std::char_traits<char>, std::allocator<char> >&, std::vector<std::shared_ptr<mypt::Shape>, std::allocator<std::shared_ptr<mypt::Shape> > >&) [135]
                0.00    0.00       8/8           mypt::Scene::createMaterial(std::__cxx11::basic_istringstream<char, std::char_traits<char>, std::allocator<char> >&) [136]
                0.00    0.00       8/9           mypt::TransformSystem::translate(mypt::type3<Float>) [134]
                0.00    0.00       8/9           mypt::TransformSystem::popMatrix() [133]
                0.00    0.00       2/2           mypt::TransformSystem::rotateZ(Float) [146]
                0.00    0.00       2/2           void std::vector<float, std::allocator<float> >::_M_realloc_insert<float const&>(__gnu_cxx::__normal_iterator<float*, std::vector<float, std::allocator<float> > >, float const&) [154]
                0.00    0.00       2/2           mypt::TransformSystem::scale(Float) [145]
                0.00    0.00       1/1           mypt::TransformSystem::rotateX(Float) [178]
-----------------------------------------------
                0.02    0.00  485487/485487      mypt::Integrator::trace(mypt::Ray&, mypt::BVHNode const&, std::vector<std::shared_ptr<mypt::Primitive>, std::allocator<std::shared_ptr<mypt::Primitive> > >&, mypt::type3<Float> const&, int) const [2]
[28]     0.0    0.02    0.00  485487         mypt::CosinePDF::value(mypt::type3<Float> const&) const [28]
-----------------------------------------------
                0.02    0.00  243201/243201      mypt::Integrator::trace(mypt::Ray&, mypt::BVHNode const&, std::vector<std::shared_ptr<mypt::Primitive>, std::allocator<std::shared_ptr<mypt::Primitive> > >&, mypt::type3<Float> const&, int) const [2]
[29]     0.0    0.02    0.00  243201         mypt::CosinePDF::generate() const [29]
-----------------------------------------------
                0.00    0.00   21808/3746543     void std::__insertion_sort<__gnu_cxx::__normal_iterator<std::shared_ptr<mypt::Primitive>*, std::vector<std::shared_ptr<mypt::Primitive>, std::allocator<std::shared_ptr<mypt::Primitive> > > >, __gnu_cxx::__ops::_Iter_comp_iter<bool (*)(std::shared_ptr<mypt::Primitive>, std::shared_ptr<mypt::Primitive>)> >(__gnu_cxx::__normal_iterator<std::shared_ptr<mypt::Primitive>*, std::vector<std::shared_ptr<mypt::Primitive>, std::allocator<std::shared_ptr<mypt::Primitive> > > >, __gnu_cxx::__normal_iterator<std::shared_ptr<mypt::Primitive>*, std::vector<std::shared_ptr<mypt::Primitive>, std::allocator<std::shared_ptr<mypt::Primitive> > > >, __gnu_cxx::__ops::_Iter_comp_iter<bool (*)(std::shared_ptr<mypt::Primitive>, std::shared_ptr<mypt::Primitive>)>) [37]
